video_id,university_name,category,topic,search_query,title,description,channel_name,upload_date,upload_year,views,likes,comment_count,duration,language,video_url,relevance_score,relevance_label,clean_title,clean_description,combined_text,title_word_count,title_char_count,description_word_count,description_char_count,combined_word_count,combined_char_count,emoji_count,hashtag_count,mention_count,exclamation_count,question_count,engagement_rate,log_views,log_likes,log_comments,video_age_days
8CEo9iEJDm8,Chandigarh University,faculty_research,faculty,Chandigarh University faculty,Chandigarh University Reality check 🫣 #convocationday #chandigarhuniversity #collegestudents #short,"Chandigarh university College students struggle, Convocation 2025 Chandigarh university College vlog.",Imran Vlogs,2025-04-18T11:10:02Z,2025,625944,5862,44,PT12S,unknown,https://www.youtube.com/watch?v=8CEo9iEJDm8,16,Relevant,Chandigarh University Reality check 🫣 #convocationday #chandigarhuniversity #collegestudents #short,"Chandigarh university College students struggle, Convocation 2025 Chandigarh university College vlog.","Chandigarh University Reality check 🫣 #convocationday #chandigarhuniversity #collegestudents #short Chandigarh university College students struggle, Convocation 2025 Chandigarh university College vlog.",9,99,11,101,20,201,1,4,0,0,0,0.009435,13.34701778679745,8.676416696964216,3.8066624897703196,440
QM5-yXb3TdQ,Galgotias University,faculty_research,faculty,Galgotias University faculty,galgotias university mba review | galgotia mba | placements | fee,galgotias university mba review | galgotia mba | placements | fee Contemplating an MBA at Galgotias University in Delhi NCR?,Shiksha Nerd,2024-06-02T11:40:13Z,2024,26307,280,12,PT17S,unknown,https://www.youtube.com/watch?v=QM5-yXb3TdQ,16,Relevant,galgotias university mba review | galgotia mba | placements | fee,galgotias university mba review | galgotia mba | placements | fee Contemplating an MBA at Galgotias University in Delhi NCR?,galgotias university mba review | galgotia mba | placements | fee galgotias university mba review | galgotia mba | placements | fee Contemplating an MBA at Galgotias University in Delhi NCR?,11,65,20,124,31,190,0,0,0,0,1,0.0111,10.177628354421241,5.638354669333745,2.5649493574615367,760
K-j8ObpUAHE,Galgotias University,faculty_research,faculty,Galgotias University faculty,Galgotias University Apologises After Chinese Robodog Controversy at India AI Summit | Unmissable,What was meant to showcase India's AI innovation has turned into a global embarrassment. Galgotias University apologised after ...,NEWS9 Live,2026-02-18T16:51:41Z,2026,2968,12,7,PT3M2S,unknown,https://www.youtube.com/watch?v=K-j8ObpUAHE,16,Relevant,Galgotias University Apologises After Chinese Robodog Controversy at India AI Summit | Unmissable,What was meant to showcase India's AI innovation has turned into a global embarrassment. Galgotias University apologised after .,Galgotias University Apologises After Chinese Robodog Controversy at India AI Summit | Unmissable What was meant to showcase India's AI innovation has turned into a global embarrassment. Galgotias University apologised after .,13,97,19,128,32,226,0,0,0,0,0,0.006402,7.99598047476376,2.5649493574615367,2.0794415416798357,134
rKCx44-7ZMQ,Galgotias University,faculty_research,faculty,Galgotias University faculty,gl bajaj vs galgotias university mba | fee | intake | location | placements,gl bajaj vs galgotias university mba | fee | intake | location | placements Confused between GL Bajaj and Galgotias University for ...,Shiksha Nerd,2024-06-08T12:22:33Z,2024,3982,53,0,PT19S,unknown,https://www.youtube.com/watch?v=rKCx44-7ZMQ,16,Relevant,gl bajaj vs galgotias university mba | fee | intake | location | placements,gl bajaj vs galgotias university mba | fee | intake | location | placements Confused between GL Bajaj and Galgotias University for .,gl bajaj vs galgotias university mba | fee | intake | location | placements gl bajaj vs galgotias university mba | fee | intake | location | placements Confused between GL Bajaj and Galgotias University for .,14,75,23,132,37,208,0,0,0,0,0,0.01331,8.289790583181643,3.9889840465642745,0.0,754
38wybR1ZU20,Galgotias University,faculty_research,faculty,Galgotias University faculty,Galgotias University is Really Worst❌? |  Honest Review | Galgotias University,Galgotias University Honest Review | Worst❌ or Best | Galgotias University @GalgotiasUniversity_1 Hey Everyone! So in this ...,Prachee verma,2024-07-10T12:38:29Z,2024,45835,0,896,PT8M14S,unknown,https://www.youtube.com/watch?v=38wybR1ZU20,16,Relevant,Galgotias University is Really Worst❌? | Honest Review | Galgotias University,Galgotias University Honest Review | Worst❌ or Best | Galgotias University @GalgotiasUniversity_1 Hey Everyone! So in this .,Galgotias University is Really Worst❌? | Honest Review | Galgotias University Galgotias University Honest Review | Worst❌ or Best | Galgotias University @GalgotiasUniversity_1 Hey Everyone! So in this .,11,77,18,124,29,202,2,0,1,1,1,0.019548,10.732825087546338,0.0,6.799055862058796,722
34-i6w1bGiI,Galgotias University,faculty_research,faculty,Galgotias University faculty,"BBA at Galgotias University Honest Review🔥Admission Process, Real Placements, Fees &amp; Campus Reality!","Galgotias University Honest Review In this video, I break down the real placements, actual fees, campus life, academics, ...",Management Bing,2025-12-25T14:12:20Z,2025,619,10,7,PT6M45S,unknown,https://www.youtube.com/watch?v=34-i6w1bGiI,16,Relevant,"BBA at Galgotias University Honest Review🔥Admission Process, Real Placements, Fees & Campus Reality!","Galgotias University Honest Review In this video, I break down the real placements, actual fees, campus life, academics, .","BBA at Galgotias University Honest Review🔥Admission Process, Real Placements, Fees & Campus Reality! Galgotias University Honest Review In this video, I break down the real placements, actual fees, campus life, academics, .",13,100,19,122,32,223,1,0,0,1,0,0.027464,6.429719478039138,2.3978952727983707,2.0794415416798357,189
jH9ugzzqDUs,Galgotias University,faculty_research,faculty,Galgotias University faculty,"Galgotias University Admits Mistake in AI Summit Row, Probe Underway | India AI Summit 2026","Galgotias University Admits Mistake in AI Summit Row, Probe Underway | India AI Summit 2026 Galgotias University has admitted ...",ET Now,2026-02-19T07:35:27Z,2026,11408,46,48,PT3M32S,unknown,https://www.youtube.com/watch?v=jH9ugzzqDUs,16,Relevant,"Galgotias University Admits Mistake in AI Summit Row, Probe Underway | India AI Summit 2026","Galgotias University Admits Mistake in AI Summit Row, Probe Underway | India AI Summit 2026 Galgotias University has admitted .","Galgotias University Admits Mistake in AI Summit Row, Probe Underway | India AI Summit 2026 Galgotias University Admits Mistake in AI Summit Row, Probe Underway | India AI Summit 2026 Galgotias University has admitted .",15,91,20,127,35,219,0,0,0,0,0,0.00824,9.34215779659637,3.8501476017100584,3.8918202981106265,133
346Q8qjIrVM,Galgotias University,faculty_research,faculty,Galgotias University faculty,galgotias university short videos teachers day party Mca students. Teachers day celebration party.,galgotias university short videos teachers day party Mca students. Teachers day celebration party. #teachersday teachers day ...,Praveen Kumar ,2023-09-08T07:29:54Z,2023,3578,25,5,PT12S,unknown,https://www.youtube.com/watch?v=346Q8qjIrVM,16,Relevant,galgotias university short videos teachers day party Mca students. Teachers day celebration party.,galgotias university short videos teachers day party Mca students. Teachers day celebration party. #teachersday teachers day .,galgotias university short videos teachers day party Mca students. Teachers day celebration party. galgotias university short videos teachers day party Mca students. Teachers day celebration party. #teachersday teachers day .,13,98,17,126,30,225,0,1,0,0,0,0.008385,8.182838710766026,3.258096538021482,1.791759469228055,1028
PmDZmaRlWJI,Chandigarh University,faculty_research,faculty,Chandigarh University faculty,chandigarh university V/S chitkara university 🔥 #shorts,chandigarh university V/S chitkara university #shorts #chandigarhuniversity #chitkarauniversity #collegereview ...,Rishabh Bharadwaj,2023-05-28T12:30:24Z,2023,161109,0,145,PT49S,unknown,https://www.youtube.com/watch?v=PmDZmaRlWJI,16,Relevant,chandigarh university V/S chitkara university 🔥 #shorts,chandigarh university V/S chitkara university #shorts #chandigarhuniversity #chitkarauniversity #collegereview .,chandigarh university V/S chitkara university 🔥 #shorts chandigarh university V/S chitkara university #shorts #chandigarhuniversity #chitkarauniversity #collegereview .,7,55,10,112,17,168,1,5,0,0,0,0.0009,11.989842640485032,0.0,4.983606621708336,1131
gP3XYFOI_3g,Galgotias University,faculty_research,faculty,Galgotias University faculty,"Galgotias University Greater Noida Placement 2026: Highest Package, Average Package, Top Recruiters",For More Details - https://tinyurl.com/4wj8bx85 Want to know about Galgotias University Placements? Here's the scoop!,Collegedunia,2025-08-06T14:30:23Z,2025,2702,37,3,PT46S,unknown,https://www.youtube.com/watch?v=gP3XYFOI_3g,16,Relevant,"Galgotias University Greater Noida Placement 2026: Highest Package, Average Package, Top Recruiters",For More Details - Want to know about Galgotias University Placements? Here's the scoop!,"Galgotias University Greater Noida Placement 2026: Highest Package, Average Package, Top Recruiters For More Details - Want to know about Galgotias University Placements? Here's the scoop!",12,99,14,88,26,188,0,0,0,1,1,0.014804,7.902117546276448,3.6375861597263857,1.3862943611198906,330
SwA3QHNSQ3k,Galgotias University,faculty_research,faculty,Galgotias University faculty,Galgotias University BTech Review | Pros &amp; Cons | Admission Process | Fees &amp; Placement | Eligibility,Galgotias University BTech Review | Pros & Cons | Admission Process | Fees & Placement | Eligibility If you're searching for a ...,College Compare,2026-03-25T13:30:26Z,2026,795,21,8,PT7M13S,unknown,https://www.youtube.com/watch?v=SwA3QHNSQ3k,16,Relevant,Galgotias University BTech Review | Pros & Cons | Admission Process | Fees & Placement | Eligibility,Galgotias University BTech Review | Pros & Cons | Admission Process | Fees & Placement | Eligibility If you're searching for a .,Galgotias University BTech Review | Pros & Cons | Admission Process | Fees & Placement | Eligibility Galgotias University BTech Review | Pros & Cons | Admission Process | Fees & Placement | Eligibility If you're searching for a .,17,100,23,128,40,229,0,0,0,0,0,0.036478,6.679599185844383,3.091042453358316,2.1972245773362196,99
QH7qGeSipR8,Galgotias University,faculty_research,faculty,Galgotias University faculty,Galgotias University Admission 🎓📍#shorts #galgotiauniversity #college #noida,Title: Inside Galgotias University | Campus Tour & Student Life 2025 Description: Welcome to Galgotias University! In this video ...,Basit Raja Vlog ,2025-04-20T18:15:53Z,2025,163512,1830,474,PT24S,unknown,https://www.youtube.com/watch?v=QH7qGeSipR8,16,Relevant,Galgotias University Admission 🎓📍#shorts #galgotiauniversity #college #noida,Title: Inside Galgotias University | Campus Tour & Student Life 2025 Description: Welcome to Galgotias University! In this video .,Galgotias University Admission 🎓📍#shorts #galgotiauniversity #college #noida Title: Inside Galgotias University | Campus Tour & Student Life 2025 Description: Welcome to Galgotias University! In this video .,7,76,20,130,27,207,1,4,0,1,0,0.014091,12.004647776862,7.5126175446745105,6.163314804034641,438
XrUzrmIxYcM,Galgotias University,faculty_research,faculty,Galgotias University faculty,Galgotias University ने AI Summit का सत्यानाश किया? आंख मूंदकर सरकार ने दिया स्टॉल? | Chinese Robot,"Galgotias University AI Robot Controversy: In this explosive video, Saurabh Tripathi of News Pinch breaks down the Galgotias ...",News Pinch,2026-02-18T12:08:56Z,2026,332535,7658,2045,PT9M20S,unknown,https://www.youtube.com/watch?v=XrUzrmIxYcM,16,Relevant,Galgotias University ने AI Summit का सत्यानाश किया? आंख मूंदकर सरकार ने दिया स्टॉल? | Chinese Robot,"Galgotias University AI Robot Controversy: In this explosive video, Saurabh Tripathi of News Pinch breaks down the Galgotias .","Galgotias University ने AI Summit का सत्यानाश किया? आंख मूंदकर सरकार ने दिया स्टॉल? | Chinese Robot Galgotias University AI Robot Controversy: In this explosive video, Saurabh Tripathi of News Pinch breaks down the Galgotias .",17,99,19,126,36,226,0,0,0,0,2,0.029179,12.714503403893891,8.943636705909594,7.6236419465115715,134
1NHMT3tIuqc,Galgotias University,faculty_research,faculty,Galgotias University faculty,Galgotias University Registrar on ‘suspension of prof. Neha’ after AI Summit controversy,Galgotias University Registrar on 'suspension of prof. Neha' after AI Summit controversy #GalgotiasUniversity #AISummit ...,ANI News,2026-02-19T15:55:11Z,2026,200022,945,211,PT46S,unknown,https://www.youtube.com/watch?v=1NHMT3tIuqc,16,Relevant,Galgotias University Registrar on ‘suspension of prof. Neha’ after AI Summit controversy,Galgotias University Registrar on 'suspension of prof. Neha' after AI Summit controversy #GalgotiasUniversity #AISummit .,Galgotias University Registrar on ‘suspension of prof. Neha’ after AI Summit controversy Galgotias University Registrar on 'suspension of prof. Neha' after AI Summit controversy #GalgotiasUniversity #AISummit .,12,88,15,121,27,210,0,2,0,0,0,0.005779,12.20618763891818,6.852242569051878,5.356586274672012,133
iETYk6DH11U,Chandigarh University,faculty_research,faculty,Chandigarh University faculty,Chandigarh University Campus | Main Ground @theimranvlogg #shortvideo #cricket #chandigarh #college,Chandigarh University Campus | Main Ground @theimranvlogg #shortvideo #cricket #chandigarh #chandigarhuniversity ...,Imran Vlogs,2023-05-14T06:00:36Z,2023,5842,139,2,PT23S,unknown,https://www.youtube.com/watch?v=iETYk6DH11U,16,Relevant,Chandigarh University Campus | Main Ground @theimranvlogg #shortvideo #cricket #chandigarh #college,Chandigarh University Campus | Main Ground @theimranvlogg #shortvideo #cricket #chandigarh #chandigarhuniversity .,Chandigarh University Campus | Main Ground @theimranvlogg #shortvideo #cricket #chandigarh #college Chandigarh University Campus | Main Ground @theimranvlogg #shortvideo #cricket #chandigarh #chandigarhuniversity .,11,99,12,114,23,214,0,8,2,0,0,0.024136,8.672999642554437,4.941642422609304,1.0986122886681098,1145
PyFCvG1C6gc,Lovely Professional University,faculty_research,faculty,Lovely Professional University faculty,The Untold Reality of LPU Faculty 😱🔥 #minivlog #ytshorts #shorts #shortsfeed,The Untold Reality of LPU Faculty #minivlog #ytshorts #shorts #shortsfeed #shorts #viral #youtubeshorts #shortsfeed ...,PRIYANKA SHARMA,2026-03-31T17:51:00Z,2026,15172,203,6,PT35S,unknown,https://www.youtube.com/watch?v=PyFCvG1C6gc,16,Relevant,The Untold Reality of LPU Faculty 😱🔥 #minivlog #ytshorts #shorts #shortsfeed,The Untold Reality of LPU Faculty #minivlog #ytshorts #shorts #shortsfeed #shorts #viral #youtubeshorts #shortsfeed .,The Untold Reality of LPU Faculty 😱🔥 #minivlog #ytshorts #shorts #shortsfeed The Untold Reality of LPU Faculty #minivlog #ytshorts #shorts #shortsfeed #shorts #viral #youtubeshorts #shortsfeed .,11,76,15,117,26,194,1,12,0,0,0,0.013775,9.627272811525241,5.318119993844216,1.9459101490553132,93
UG8_30tMs28,Sharda University,faculty_research,faculty,Sharda University faculty,Is Sharda University Worth It for BTech? Full Honest Review | JEE Cutoff &amp; Fees | Fees &amp; Scholarship,Is Sharda University Worth It for BTech? Full Honest Review | JEE Cutoff & Fees | Fees & Scholarship Thinking about taking ...,Collegehike Jee,2026-05-20T13:30:20Z,2026,164,8,2,PT8M6S,unknown,https://www.youtube.com/watch?v=UG8_30tMs28,16,Relevant,Is Sharda University Worth It for BTech? Full Honest Review | JEE Cutoff & Fees | Fees & Scholarship,Is Sharda University Worth It for BTech? Full Honest Review | JEE Cutoff & Fees | Fees & Scholarship Thinking about taking .,Is Sharda University Worth It for BTech? Full Honest Review | JEE Cutoff & Fees | Fees & Scholarship Is Sharda University Worth It for BTech? Full Honest Review | JEE Cutoff & Fees | Fees & Scholarship Thinking about taking .,19,100,23,124,42,225,0,0,0,0,2,0.060976,5.10594547390058,2.1972245773362196,1.0986122886681098,43
RmqOI8XenyE,Sharda University,faculty_research,faculty,Sharda University faculty,"Sharda University Suicide: Student’s Mother Slaps HOD, Family Alleges Mental Harassment | News9","A 21-year-old medical student at Sharda University in Greater Noida died by suicide, triggering protests from her grieving family.",NEWS9 Live,2025-07-20T08:02:38Z,2025,18383,125,3,PT30S,unknown,https://www.youtube.com/watch?v=RmqOI8XenyE,16,Relevant,"Sharda University Suicide: Student’s Mother Slaps HOD, Family Alleges Mental Harassment | News9","A 21-year-old medical student at Sharda University in Greater Noida died by suicide, triggering protests from her grieving family.","Sharda University Suicide: Student’s Mother Slaps HOD, Family Alleges Mental Harassment | News9 A 21-year-old medical student at Sharda University in Greater Noida died by suicide, triggering protests from her grieving family.",13,95,19,130,32,226,0,0,0,0,0,0.006963,9.819236000088537,4.836281906951478,1.3862943611198906,347
XbksjHYfZ90,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,Day 12_19 June 23 | A 16-day International Virtual Faculty Development Program,This International FDP program will help faculty members to improve their Teaching Competencies and to improve their ...,"SRM Institute Of Science And Technology, Ramapuram",2023-06-20T01:57:44Z,2023,128,3,0,PT1H18M35S,unknown,https://www.youtube.com/watch?v=XbksjHYfZ90,16,Relevant,Day 12_19 June 23 | A 16-day International Virtual Faculty Development Program,This International FDP program will help faculty members to improve their Teaching Competencies and to improve their .,Day 12_19 June 23 | A 16-day International Virtual Faculty Development Program This International FDP program will help faculty members to improve their Teaching Competencies and to improve their .,12,78,18,118,30,197,0,0,0,0,0,0.023438,4.859812404361672,1.3862943611198906,0.0,1108
n1q5mI2LHWY,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,Day 10_16 June 23 | A 15-day International Virtual Faculty Development Program,This International FDP program will help faculty members to improve their Teaching Competencies and to improve their ...,"SRM Institute Of Science And Technology, Ramapuram",2023-06-17T01:54:23Z,2023,167,7,1,PT1H10M5S,unknown,https://www.youtube.com/watch?v=n1q5mI2LHWY,16,Relevant,Day 10_16 June 23 | A 15-day International Virtual Faculty Development Program,This International FDP program will help faculty members to improve their Teaching Competencies and to improve their .,Day 10_16 June 23 | A 15-day International Virtual Faculty Development Program This International FDP program will help faculty members to improve their Teaching Competencies and to improve their .,12,78,18,118,30,197,0,0,0,0,0,0.047904,5.123963979403259,2.0794415416798357,0.6931471805599453,1111
w5GObTXXdoc,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,Crucial MBA Lessons Learnt: From SRM Alumnus | SRMFOM,"Join us as we hear from our esteemed alumnus, Mr. Shivaprakash Balaraman, CEO of KBS Kofi Barr Chain and an SRM MBA ...",SRM Institute of Science and Technology,2025-09-11T05:08:53Z,2025,367,2,0,PT21S,unknown,https://www.youtube.com/watch?v=w5GObTXXdoc,16,Relevant,Crucial MBA Lessons Learnt: From SRM Alumnus | SRMFOM,"Join us as we hear from our esteemed alumnus, Mr. Shivaprakash Balaraman, CEO of KBS Kofi Barr Chain and an SRM MBA .","Crucial MBA Lessons Learnt: From SRM Alumnus | SRMFOM Join us as we hear from our esteemed alumnus, Mr. Shivaprakash Balaraman, CEO of KBS Kofi Barr Chain and an SRM MBA .",9,53,23,117,32,171,0,0,0,0,0,0.00545,5.908082938168931,1.0986122886681098,0.0,294
uxyNkAnIaqI,Sharda University,faculty_research,faculty,Sharda University faculty,Sharda University Admission from Bangladesh | To get up to 50% Scholarship for 2024 #university,Sharda University Admission from Bangladesh | To get up to 50% Scholarship for 2024 #university For Admission: What's app: ...,Study in india bd,2024-06-24T09:14:13Z,2024,646,9,0,PT22S,unknown,https://www.youtube.com/watch?v=uxyNkAnIaqI,16,Relevant,Sharda University Admission from Bangladesh | To get up to 50% Scholarship for 2024 #university,Sharda University Admission from Bangladesh | To get up to 50% Scholarship for 2024 #university For Admission: What's app: .,Sharda University Admission from Bangladesh | To get up to 50% Scholarship for 2024 #university Sharda University Admission from Bangladesh | To get up to 50% Scholarship for 2024 #university For Admission: What's app: .,15,95,20,124,35,220,0,2,0,0,0,0.013932,6.472346294500901,2.302585092994046,0.0,738
8KUaAGgit1A,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,Day 7_13 June 23 | A 15-day International Virtual Faculty Development Program,This International FDP program will help faculty members to improve their Teaching Competencies and to improve their ...,"SRM Institute Of Science And Technology, Ramapuram",2023-06-14T01:38:50Z,2023,183,5,1,PT1H35S,unknown,https://www.youtube.com/watch?v=8KUaAGgit1A,16,Relevant,Day 7_13 June 23 | A 15-day International Virtual Faculty Development Program,This International FDP program will help faculty members to improve their Teaching Competencies and to improve their .,Day 7_13 June 23 | A 15-day International Virtual Faculty Development Program This International FDP program will help faculty members to improve their Teaching Competencies and to improve their .,12,77,18,118,30,196,0,0,0,0,0,0.032787,5.214935757608986,1.791759469228055,0.6931471805599453,1114
Pgkvejt5sNs,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,Day 2_07 June 23 | A 15-day International Virtual Faculty Development Program,This International FDP program will help faculty members to improve their Teaching Competencies and to improve their ...,"SRM Institute Of Science And Technology, Ramapuram",2023-06-08T01:30:10Z,2023,254,11,5,PT1H1M50S,unknown,https://www.youtube.com/watch?v=Pgkvejt5sNs,16,Relevant,Day 2_07 June 23 | A 15-day International Virtual Faculty Development Program,This International FDP program will help faculty members to improve their Teaching Competencies and to improve their .,Day 2_07 June 23 | A 15-day International Virtual Faculty Development Program This International FDP program will help faculty members to improve their Teaching Competencies and to improve their .,12,77,18,118,30,196,0,0,0,0,0,0.062992,5.541263545158426,2.4849066497880004,1.791759469228055,1120
HTfw9AQH7ik,Sharda University,faculty_research,faculty,Sharda University faculty,Sharda University - Where Diversity Meets World-Class Education,"Located in the heart of Greater Noida, Sharda University is renowned for its multicultural campus and international academic ...",EXPO MEDIA,2025-06-07T08:33:00Z,2025,614,3,0,PT22S,unknown,https://www.youtube.com/watch?v=HTfw9AQH7ik,16,Relevant,Sharda University - Where Diversity Meets World-Class Education,"Located in the heart of Greater Noida, Sharda University is renowned for its multicultural campus and international academic .","Sharda University - Where Diversity Meets World-Class Education Located in the heart of Greater Noida, Sharda University is renowned for its multicultural campus and international academic .",8,63,19,126,27,190,0,0,0,0,0,0.004886,6.421622267806518,1.3862943611198906,0.0,390
EtjRzYkju1Y,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,SRMIST Celebrates the Second Convocation of Faculty Trained in Design Thinking - NxtPix ,"SRM Institute of Science and Technology (SRMIST) marked a major milestone today, hosting the second convocation for faculty ...",Nxt Pix,2025-08-25T13:34:40Z,2025,21,1,0,PT6M1S,unknown,https://www.youtube.com/watch?v=EtjRzYkju1Y,16,Relevant,SRMIST Celebrates the Second Convocation of Faculty Trained in Design Thinking - NxtPix,"SRM Institute of Science and Technology (SRMIST) marked a major milestone today, hosting the second convocation for faculty .","SRMIST Celebrates the Second Convocation of Faculty Trained in Design Thinking - NxtPix SRM Institute of Science and Technology (SRMIST) marked a major milestone today, hosting the second convocation for faculty .",13,87,19,125,32,213,0,0,0,0,0,0.047619,3.091042453358316,0.6931471805599453,0.0,311
UkANJL5E_GM,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,Day 3_08 June 23 | A 15-day International Virtual Faculty Development Program,This International FDP program will help faculty members to improve their Teaching Competencies and to improve their ...,"SRM Institute Of Science And Technology, Ramapuram",2023-06-09T02:46:34Z,2023,291,13,1,PT2H9M21S,unknown,https://www.youtube.com/watch?v=UkANJL5E_GM,16,Relevant,Day 3_08 June 23 | A 15-day International Virtual Faculty Development Program,This International FDP program will help faculty members to improve their Teaching Competencies and to improve their .,Day 3_08 June 23 | A 15-day International Virtual Faculty Development Program This International FDP program will help faculty members to improve their Teaching Competencies and to improve their .,12,77,18,118,30,196,0,0,0,0,0,0.04811,5.676753802268282,2.6390573296152584,0.6931471805599453,1119
IszvcKUKMaQ,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,From Classroom to Startup: MBA Student Entrepreneurs | Faculty of Management | SRMIST,What does it take to launch a startup while pursuing an MBA? The entrepreneurial spirit at SRM is stronger than ever. Join us as ...,SRM Institute of Science and Technology,2026-04-24T04:15:00Z,2026,316729,0,0,PT4M31S,unknown,https://www.youtube.com/watch?v=IszvcKUKMaQ,16,Relevant,From Classroom to Startup: MBA Student Entrepreneurs | Faculty of Management | SRMIST,What does it take to launch a startup while pursuing an MBA? The entrepreneurial spirit at SRM is stronger than ever. Join us as .,From Classroom to Startup: MBA Student Entrepreneurs | Faculty of Management | SRMIST What does it take to launch a startup while pursuing an MBA? The entrepreneurial spirit at SRM is stronger than ever. Join us as .,13,85,25,130,38,216,0,0,0,0,1,0.0,12.66580495491128,0.0,0.0,69
UFMnk-_W8V4,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,From Classroom to Startup: Vibha’s Entrepreneurial Journey | Faculty of Management | SRMIST,"At the Faculty of Management, SRMIST-KTR, we believe that strong academic foundations are key to building successful ...",SRM Institute of Science and Technology,2026-04-28T04:00:00Z,2026,49,2,0,PT1M13S,unknown,https://www.youtube.com/watch?v=UFMnk-_W8V4,16,Relevant,From Classroom to Startup: Vibha’s Entrepreneurial Journey | Faculty of Management | SRMIST,"At the Faculty of Management, SRMIST-KTR, we believe that strong academic foundations are key to building successful .","From Classroom to Startup: Vibha’s Entrepreneurial Journey | Faculty of Management | SRMIST At the Faculty of Management, SRMIST-KTR, we believe that strong academic foundations are key to building successful .",13,91,18,118,31,210,0,0,0,0,0,0.040816,3.912023005428146,1.0986122886681098,0.0,65
U3u7ri6l65s,SRM Institute of Science and Technology,faculty_research,faculty,SRM Institute of Science and Technology faculty,The Journey to Becoming a Biomedical Scientist | Faculty of Science &amp; Humanities | SRMIST,Ever wondered what it takes to excel in the rapidly evolving field of Biomedical Sciences? From rigorous laboratory sessions to ...,SRM Institute of Science and Technology,2026-04-24T04:15:00Z,2026,153,2,0,PT1M13S,unknown,https://www.youtube.com/watch?v=U3u7ri6l65s,16,Relevant,The Journey to Becoming a Biomedical Scientist | Faculty of Science & Humanities | SRMIST,Ever wondered what it takes to excel in the rapidly evolving field of Biomedical Sciences? From rigorous laboratory sessions to .,The Journey to Becoming a Biomedical Scientist | Faculty of Science & Humanities | SRMIST Ever wondered what it takes to excel in the rapidly evolving field of Biomedical Sciences? From rigorous laboratory sessions to .,15,89,21,129,36,219,0,0,0,0,1,0.013072,5.0369526024136295,1.0986122886681098,0.0,69
q_yrb32aVyA,Sharda University,faculty_research,faculty,Sharda University faculty,Sharda University Exchange Program ✈️ | Study Abroad Opportunities #lcc #studyabroad #australia,Dreaming of studying abroad while staying at Sharda University? ✈️   This video gives you a peek into the Foreign Exchange ...,shiksha.com,2025-08-27T12:25:00Z,2025,464,3,2,PT1M9S,unknown,https://www.youtube.com/watch?v=q_yrb32aVyA,16,Relevant,Sharda University Exchange Program ✈️ | Study Abroad Opportunities #lcc #studyabroad #australia,Dreaming of studying abroad while staying at Sharda University? ✈️ This video gives you a peek into the Foreign Exchange .,Sharda University Exchange Program ✈️ | Study Abroad Opportunities #lcc #studyabroad #australia Dreaming of studying abroad while staying at Sharda University? ✈️ This video gives you a peek into the Foreign Exchange .,12,95,21,122,33,218,2,3,0,0,1,0.010776,6.142037405587356,1.3862943611198906,1.0986122886681098,309
MmvF_R2C1Mk,Sharda University,faculty_research,faculty,Sharda University faculty,MA Geography Admissions Open | Sharda University | Dr. Krishnanand | #thegeoecologist,"Join the MA Geography Programme at Sharda School of Humanities & Social Sciences, Sharda University, Greater Noida — led ...",TheGeoecologist,2025-07-08T14:34:28Z,2025,3635,40,7,PT32S,unknown,https://www.youtube.com/watch?v=MmvF_R2C1Mk,16,Relevant,MA Geography Admissions Open | Sharda University | Dr. Krishnanand | #thegeoecologist,"Join the MA Geography Programme at Sharda School of Humanities & Social Sciences, Sharda University, Greater Noida — led .","MA Geography Admissions Open | Sharda University | Dr. Krishnanand | #thegeoecologist Join the MA Geography Programme at Sharda School of Humanities & Social Sciences, Sharda University, Greater Noida — led .",12,85,20,122,32,208,0,1,0,0,0,0.01293,8.19863945529737,3.713572066704308,2.0794415416798357,359
3lSFa_zwqdY,Sharda University,faculty_research,faculty,Sharda University faculty,"Sharda University BTech Review | Fees, Admission, Placements, Cutoff","Hit this link to jumpstart your career: https://wa.me/918585951111?text=Guide Sharda University BTech Review | Fees, Admission ...",shiksha.com,2024-09-04T11:43:31Z,2024,10181,53,11,PT3M47S,unknown,https://www.youtube.com/watch?v=3lSFa_zwqdY,16,Relevant,"Sharda University BTech Review | Fees, Admission, Placements, Cutoff","Hit this link to jumpstart your career: Sharda University BTech Review | Fees, Admission .","Sharda University BTech Review | Fees, Admission, Placements, Cutoff Hit this link to jumpstart your career: Sharda University BTech Review | Fees, Admission .",9,68,15,90,24,159,0,0,0,0,0,0.006286,9.228376734462282,3.9889840465642745,2.4849066497880004,666
